Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
622,-0.7517187595367432,2.649409055709839,78.37895965576172,-0.911459302676952,-4.492378106925008,-89.2334222020225,11.414257,8.771386,15.6668825,7.6913047,-12.938112,-8.201843,6.6740108,-3.9560723,-1.284583,9.190413,-10.395515,5.842941,-4.8340216,2.317098,10.203427,5.1723285,13.497493,-27.103645,65.7484,-5.274091,-0.0861479,9.459427,4.681927,-10.525696,25.8289,68.69201,-0.045656342,-1.2293841,-13.324687
623,-0.7405217885971069,2.6461386680603027,78.37775421142578,-0.9110457415730321,-4.481908627518173,-89.2314362788556,11.409695,8.76238,15.663068,7.6847777,-12.945853,-8.200563,6.6679664,-3.9651184,-1.2939767,9.188413,-10.398331,5.8452635,-4.8347626,2.3298614,10.189193,5.161643,13.491923,-27.114758,65.730225,-5.259908,-0.05733669,9.463638,4.7020416,-10.563272,25.875158,68.692375,-0.056285173,-1.2343469,-13.277272
624,-0.7345935106277466,2.6358115673065186,78.37855529785156,-0.9109428736123601,-4.4705303691550595,-89.22756055803347,11.404541,8.753086,15.658213,7.674731,-12.950565,-8.200015,6.660834,-3.9733155,-1.3002279,9.187345,-10.399987,5.849399,-4.8348575,2.3370316,10.17031,5.1533027,13.489877,-27.123156,65.7228,-5.245779,-0.042986214,9.469527,4.711075,-10.578767,25.894135,68.71048,-0.09045232,-1.2296536,-13.241353
625,-0.7259272336959839,2.635165214538574,78.37786865234375,-0.9140102110507291,-4.456189669824316,-89.22025528683487,11.395258,8.744875,15.650667,7.6628885,-12.95231,-8.202458,6.652862,-3.9786294,-1.3022789,9.181779,-10.395603,5.8564262,-4.8433366,2.3505378,10.147389,5.1543975,13.485314,-27.131508,65.72052,-5.236237,-0.051468056,9.479922,4.740966,-10.610059,25.903976,68.69466,-0.14109,-1.2035102,-13.212767
626,-0.7139624357223511,2.623976469039917,78.38098907470703,-0.9158366217195733,-4.439115752233843,-89.21110268392242,11.380974,8.737731,15.641506,7.6523137,-12.954037,-8.206981,6.6425157,-3.9821188,-1.3015513,9.175568,-10.388582,5.865507,-4.8546157,2.361631,10.118292,5.1596212,13.482223,-27.135256,65.72697,-5.224152,-0.07549016,9.493367,4.7610784,-10.627603,25.893213,68.69275,-0.21561843,-1.1651093,-13.190868
627,-0.7100347876548767,2.6168572902679443,78.380126953125,-0.9186761128791134,-4.423014193388719,-89.2021740856898,11.368785,8.730045,15.633027,7.640314,-12.955332,-8.20899,6.6336594,-3.985974,-1.3000243,9.168275,-10.381526,5.87511,-4.8598223,2.3781946,10.091968,5.163202,13.475664,-27.143423,65.73416,-5.218509,-0.10276352,9.50669,4.798908,-10.6573515,25.858759,68.66497,-0.2921218,-1.1239513,-13.171334
628,-0.7045947313308716,2.615417957305908,78.37926483154297,-0.9177905787466701,-4.411877613516477,-89.1954949616553,11.35978,8.72131,15.626483,7.636036,-12.96158,-8.203906,6.6284275,-3.993048,-1.2994027,9.165437,-10.381188,5.8834715,-4.8740044,2.3818297,10.063829,5.1767354,13.473425,-27.14009,65.73875,-5.2268033,-0.12053097,9.5195055,4.8182354,-10.665298,25.839357,68.66411,-0.33825758,-1.0935982,-13.167532
629,-0.6986840963363647,2.6062393188476562,78.37771606445312,-0.9159361812614453,-4.40624036300622,-89.19181878582852,11.357241,8.710297,15.6229315,7.6369467,-12.973818,-8.186144,6.6271033,-4.0044975,-1.2995887,9.167546,-10.389322,5.8891706,-4.8663864,2.3914657,10.049045,5.1811666,13.463797,-27.137968,65.73505,-5.2432213,-0.12314118,9.528586,4.871474,-10.6967,25.779043,68.61324,-0.37984502,-1.0712143,-13.162668
630,-0.6900781989097595,2.604591131210327,78.37664794921875,-0.9102537435850364,-4.404143278199036,-89.18970583091621,11.35717,8.697986,15.6204605,7.6438084,-12.990845,-8.159745,6.6281166,-4.0189776,-1.3000958,9.173832,-10.403657,5.8933825,-4.8740506,2.3890347,10.026852,5.2025695,13.459146,-27.124062,65.72733,-5.2827415,-0.118419915,9.539305,4.900384,-10.708193,25.748566,68.59781,-0.38867033,-1.0561986,-13.17261
631,-0.6792486906051636,2.597987174987793,78.37747192382812,-0.9050521463221399,-4.405734020086851,-89.18905215208379,11.361579,8.685486,15.6202545,7.650959,-13.007068,-8.133904,6.632851,-4.034217,-1.3010366,9.180355,-10.418893,5.8987026,-4.873758,2.3916752,10.017981,5.217558,13.449244,-27.105286,65.716225,-5.3095956,-0.11239688,9.544916,4.9502826,-10.73125,25.678133,68.5477,-0.39921004,-1.0465553,-13.186208
632,-0.6752960681915283,2.593604564666748,78.37370300292969,-0.8985408364216129,-4.4107919862686495,-89.18900573361279,11.371807,8.6727085,15.621854,7.653817,-13.017103,-8.117653,6.6429706,-4.049328,-1.3036019,9.182504,-10.429762,5.9078407,-4.887839,2.3902142,10.006698,5.242261,13.443363,-27.090162,65.70758,-5.335013,-0.11255644,9.548574,4.9838915,-10.742869,25.608116,68.52548,-0.3763665,-1.0499104,-13.217208
633,-0.6667709946632385,2.586303472518921,78.37456512451172,-0.8921754270760233,-4.421197110339312,-89.1893268585626,11.391776,8.658253,15.626195,7.648232,-13.016247,-8.1151085,6.6603384,-4.0654016,-1.3095392,9.181308,-10.436247,5.9239726,-4.8981557,2.3934872,10.004643,5.259633,13.43475,-27.086365,65.70646,-5.346194,-0.122015454,9.545831,5.021453,-10.756471,25.475765,68.50448,-0.3315058,-1.0745819,-13.266227
634,-0.6599371433258057,2.5788064002990723,78.3747787475586,-0.8847945295027909,-4.436173746828282,-89.19053650249671,11.419601,8.642822,15.633248,7.637738,-13.008647,-8.120843,6.6832147,-4.0824857,-1.3178796,9.179113,-10.441034,5.9448953,-4.9146705,2.3947008,10.004852,5.2810354,13.427539,-27.087145,65.70851,-5.3548923,-0.13674803,9.540034,5.0566344,-10.763209,25.319967,68.49336,-0.256014,-1.1153238,-13.33505
635,-0.6545069217681885,2.5747251510620117,78.37303161621094,-0.8784408576377066,-4.4525474221897525,-89.192712049446,11.44909,8.628327,15.641031,7.6264505,-13.000498,-8.129674,6.70792,-4.098135,-1.3248308,9.174752,-10.443756,5.964996,-4.9151635,2.3987978,10.007272,5.287692,13.41958,-27.111034,65.721115,-5.3606052,-0.15188915,9.532227,5.0948,-10.765595,25.139397,68.482445,-0.18753304,-1.1567469,-13.402142
636,-0.6476778984069824,2.5692389011383057,78.37030029296875,-0.8748224208199329,-4.466305853438145,-89.19601642964696,11.474433,8.61735,15.647759,7.617715,-12.997518,-8.136318,6.7275786,-4.1091976,-1.3267378,9.174021,-10.447668,5.97872,-4.9250565,2.4016547,10.005937,5.3035145,13.414651,-27.130896,65.72594,-5.3595014,-0.1624199,9.524833,5.1133842,-10.764816,25.011473,68.48724,-0.13174604,-1.1821675,-13.453716
637,-0.6415491104125977,2.5698461532592773,78.36827087402344,-0.876101882122915,-4.475914282590072,-89.20078201328413,11.493633,8.611426,15.652905,7.61045,-13.001183,-8.141301,6.7394533,-4.1135798,-1.3208485,9.177695,-10.453078,5.9824476,-4.931019,2.40759,10.002197,5.3155975,13.41149,-27.160082,65.72812,-5.3445377,-0.16593893,9.5152235,5.121932,-10.763495,24.921299,68.49517,-0.10534737,-1.1848615,-13.481429
638,-0.6331233978271484,2.5649261474609375,78.36808776855469,-0.8806537685194142,-4.482891977204124,-89.20600548514952,11.50797,8.609424,15.6564,7.6053834,-13.009074,-8.1467,6.7477326,-4.1130843,-1.3107227,9.181648,-10.45772,5.979898,-4.9600844,2.4090538,9.996972,5.3329515,13.410682,-27.171818,65.73001,-5.3189254,-0.16642094,9.502687,5.116226,-10.76317,24.893871,68.50661,-0.07711199,-1.1732076,-13.498586
639,-0.6232147812843323,2.5575149059295654,78.3683853149414,-0.8853999857084891,-4.491524638373273,-89.21389026980657,11.525111,8.607986,15.662074,7.600592,-13.018586,-8.150074,6.755895,-4.11157,-1.2973038,9.1880045,-10.463014,5.9762554,-4.9538565,2.4227893,9.995383,5.349034,13.410049,-27.217379,65.71749,-5.2914624,-0.16404045,9.492321,5.1083117,-10.762639,24.8276,68.52596,-0.08577554,-1.1575632,-13.500615
640,-0.6170068979263306,2.5559890270233154,78.36582946777344,-0.8889233630337392,-4.502924910161519,-89.22216278804508,11.544309,8.60508,15.668976,7.5978813,-13.027098,-8.148716,6.766854,-4.112562,-1.2862016,9.19327,-10.467315,5.976835,-4.935835,2.4311981,9.996284,5.3465576,13.41033,-27.277327,65.72447,-5.289555,-0.1652155,9.487571,5.110031,-10.762589,24.771568,68.53308,-0.0934289,-1.1437857,-13.499771
641,-0.6096941232681274,2.556520700454712,78.36566925048828,-0.8889285565744552,-4.519245422558473,-89.23251585870663,11.567255,8.600125,15.678742,7.601055,-13.035264,-8.139806,6.783486,-4.117541,-1.2769213,9.19563,-10.469624,5.9842052,-4.938282,2.4299214,10.005317,5.354881,13.410674,-27.297499,65.72726,-5.298473,-0.17442961,9.486079,5.0951405,-10.76311,24.767166,68.546425,-0.098192066,-1.1288519,-13.495194
642,-0.6063570380210876,2.5584261417388916,78.36299896240234,-0.8875198159000408,-4.538771235539626,-89.24427702640536,11.592436,8.593866,15.690378,7.607951,-13.043874,-8.125277,6.801887,-4.124975,-1.2680991,9.199632,-10.472215,5.9953704,-4.930904,2.4286852,10.015952,5.3626246,13.411966,-27.333447,65.72945,-5.330192,-0.18774834,9.491128,5.07664,-10.764988,24.779432,68.56346,-0.10624,-1.1113921,-13.483315
643,-0.6033059358596802,2.5589356422424316,78.35945129394531,-0.8857340467860267,-4.558727677505602,-89.2567126095234,11.618208,8.588232,15.702749,7.614824,-13.052864,-8.110544,6.8202085,-4.1317315,-1.2595012,9.204216,-10.474609,6.006419,-4.92748,2.426152,10.028773,5.3700857,13.413404,-27.359875,65.73412,-5.361856,-0.19738151,9.4977045,5.05553,-10.767303,24.804777,68.57857,-0.116597235,-1.0981365,-13.468483
644,-0.5902356505393982,2.555710792541504,78.36266326904297,-0.8866557307058746,-4.576421277169047,-89.2685849370812,11.64139,8.585566,15.714746,7.620181,-13.063599,-8.101134,6.836791,-4.134898,-1.2510173,9.207205,-10.475698,6.013634,-4.928419,2.4263287,10.039642,5.3794003,13.414834,-27.38147,65.74111,-5.3846216,-0.19489834,9.505663,5.035554,-10.769864,24.832067,68.5902,-0.12188583,-1.0965892,-13.455936
645,-0.5827401876449585,2.5563414096832275,78.35856628417969,-0.8944291368531506,-4.589046574005722,-89.27936724053073,11.661209,8.587749,15.725934,7.617781,-13.074943,-8.100846,6.8481054,-4.131888,-1.2433066,9.2091875,-10.474255,6.0149093,-4.9355025,2.4321299,10.0422,5.3938136,13.417493,-27.40877,65.750946,-5.4068384,-0.17158593,9.519286,5.022148,-10.775767,24.871304,68.59414,-0.11015842,-1.1122298,-13.4466715
646,-0.5726761817932129,2.5527591705322266,78.35993957519531,-0.9044873444110536,-4.59860523363076,-89.28954924401894,11.676772,8.593525,15.736233,7.615727,-13.089549,-8.1059,6.855896,-4.1246924,-1.2365083,9.21188,-10.472242,6.012554,-4.938281,2.440372,10.049604,5.3975368,13.418077,-27.420198,65.76929,-5.406332,-0.13535647,9.531496,5.0106444,-10.777425,24.88551,68.5881,-0.117584944,-1.1389858,-13.43469
647,-0.5705996155738831,2.548814296722412,78.35872650146484,-0.9141753925874939,-4.6104938052882485,-89.30050361476728,11.695474,8.598982,15.747954,7.612341,-13.102775,-8.110685,6.8667593,-4.117733,-1.2283144,9.212748,-10.469714,6.0097156,-4.944202,2.450168,10.051121,5.4071198,13.419569,-27.45157,65.78876,-5.4245563,-0.097112134,9.548388,4.9955454,-10.783145,24.925285,68.59416,-0.10301211,-1.1725198,-13.4259
648,-0.5597888827323914,2.5488548278808594,78.35533905029297,-0.9185096852513662,-4.62686233063081,-89.31236043252059,11.718861,8.598746,15.761861,7.611794,-13.112603,-8.108985,6.88101,-4.1167374,-1.2175283,9.217135,-10.470942,6.0097156,-4.9482083,2.454817,10.056918,5.41629,13.421174,-27.479113,65.81001,-5.4366736,-0.075993955,9.557394,4.9853477,-10.788702,24.958399,68.59589,-0.095886536,-1.1976693,-13.42086
649,-0.5489874482154846,2.5449414253234863,78.35610961914062,-0.9156011209356086,-4.652228836372917,-89.32598778774711,11.751659,8.590205,15.779606,7.616134,-13.1187,-8.097137,6.902471,-4.124376,-1.2020371,9.22796,-10.479123,6.0145063,-4.948935,2.4529698,10.072804,5.422203,13.423156,-27.507032,65.83323,-5.4430423,-0.07792574,9.556189,4.9730477,-10.793136,24.987131,68.60214,-0.102164246,-1.2151973,-13.419416
650,-0.5390049815177917,2.5429766178131104,78.35768127441406,-0.9075056864999822,-4.68361917119894,-89.34091074373768,11.791387,8.576242,15.800207,7.6216354,-13.1212435,-8.079127,6.9288177,-4.1376123,-1.1831949,9.242301,-10.491344,6.021974,-4.947115,2.4465356,10.09035,5.428586,13.426888,-27.545465,65.85999,-5.4533772,-0.093975216,9.550439,4.9616776,-10.798738,25.023123,68.613525,-0.10779436,-1.2298474,-13.422609
651,-0.5352526307106018,2.5462615489959717,78.35767364501953,-0.8975523505643409,-4.714761440917785,-89.35609581946548,11.830062,8.5612755,15.820727,7.628752,-13.122548,-8.060239,6.9546866,-4.152094,-1.1642083,9.256636,-10.503596,6.029263,-4.9447303,2.43913,10.109186,5.4355,13.430287,-27.57582,65.88519,-5.4584937,-0.113954574,9.541329,4.9538126,-10.802284,25.047714,68.61976,-0.11380195,-1.2409333,-13.426696
652,-0.5333034992218018,2.549423933029175,78.3571548461914,-0.8897908104999719,-4.740137314292623,-89.3704537428422,11.862731,8.548993,15.838503,7.632366,-13.122144,-8.045835,6.9743767,-4.1636662,-1.1481271,9.268818,-10.512569,6.033615,-4.9412575,2.4337695,10.119419,5.4459677,13.435476,-27.605518,65.907684,-5.4659295,-0.12831284,9.533247,4.9560122,-10.806261,25.062748,68.615875,-0.10489355,-1.2484924,-13.430832
653,-0.5305958390235901,2.5505621433258057,78.35588073730469,-0.8864606050051743,-4.757564723639237,-89.38358220714815,11.884541,8.54091,15.852308,7.6378927,-13.122393,-8.037545,6.983682,-4.1718535,-1.136387,9.282565,-10.519644,6.032142,-4.9418797,2.4301887,10.124592,5.4583707,13.440247,-27.61461,65.92702,-5.4629927,-0.13309778,9.524643,4.963546,-10.808711,25.051977,68.60016,-0.08431353,-1.2517499,-13.432557
654,-0.5269582271575928,2.5521180629730225,78.35651397705078,-0.8816787874240277,-4.770449052580793,-89.39636847748385,11.901826,8.534547,15.863957,7.639774,-13.119151,-8.032559,6.9874706,-4.1784234,-1.1270032,9.296147,-10.525151,6.027065,-4.93671,2.428425,10.127957,5.4705424,13.446309,-27.61886,65.940475,-5.4562564,-0.1332122,9.513753,4.9829235,-10.809842,25.012058,68.56783,-0.05925865,-1.2510511,-13.432166
655,-0.5213046073913574,2.5533323287963867,78.35575103759766,-0.8805265334650436,-4.78087917068753,-89.40862230562301,11.916725,8.529185,15.874454,7.639491,-13.115544,-8.029228,6.989519,-4.1837,-1.1183935,9.306647,-10.527905,6.02314,-4.9242177,2.4279044,10.13056,5.4784417,13.453054,-27.618708,65.9555,-5.4417925,-0.13436715,9.500815,5.0076714,-10.808872,24.95579,68.53057,-0.04011448,-1.2481202,-13.430984
656,-0.5167002081871033,2.5566294193267822,78.35578155517578,-0.878719440088047,-4.790875865699728,-89.42080576277547,11.930424,8.524687,15.884466,7.639695,-13.115359,-8.026096,6.9930615,-4.1876173,-1.1086928,9.312369,-10.527452,6.0251083,-4.916942,2.4293194,10.12901,5.492676,13.456036,-27.608667,65.97032,-5.423542,-0.14204672,9.48823,5.0251307,-10.80728,24.925537,68.507385,-0.021579899,-1.2450991,-13.432272
657,-0.511315107345581,2.5581789016723633,78.35690307617188,-0.880533036861361,-4.799217759998416,-89.43258966837361,11.940642,8.522364,15.893168,7.6413045,-13.120449,-8.022631,6.9988146,-4.1890154,-1.0975673,9.309143,-10.520434,6.0371876,-4.9026785,2.435331,10.1255245,5.5077057,13.457949,-27.59309,65.98519,-5.3933816,-0.16371594,9.470218,5.040799,-10.805418,24.904444,68.49285,-0.011452571,-1.2428048,-13.435594
658,-0.5051525831222534,2.559464693069458,78.35795593261719,-0.8833261792909513,-4.805957440046024,-89.44427726627318,11.950167,8.5209675,15.901016,7.6385674,-13.1262865,-8.019642,7.005435,-4.1884165,-1.085649,9.298678,-10.5078125,6.0559015,-4.883621,2.4419801,10.129635,5.5280733,13.462557,-27.545385,65.986275,-5.3268476,-0.19379032,9.441932,5.059406,-10.799843,24.865614,68.470146,-0.030443875,-1.239071,-13.436554
659,-0.49924322962760925,2.5627455711364746,78.3570785522461,-0.8863567106655503,-4.8130948834064045,-89.4557822401223,11.959639,8.519728,15.909063,7.637125,-13.133405,-8.017837,7.0121846,-4.187945,-1.073519,9.28955,-10.496977,6.0744023,-4.86828,2.4489625,10.127918,5.549916,13.46581,-27.506193,65.990234,-5.279267,-0.21924289,9.421381,5.072515,-10.7950325,24.850502,68.4605,-0.041702364,-1.2347766,-13.438092
660,-0.4950571358203888,2.563311815261841,78.35419464111328,-0.8877469404606515,-4.823499202723987,-89.46734938341712,11.974572,8.516588,15.919567,7.6323247,-13.135947,-8.018093,7.020763,-4.189374,-1.0615633,9.285686,-10.492583,6.0858727,-4.8592153,2.452699,10.130005,5.5691614,13.46947,-27.471008,65.99176,-5.2541733,-0.22599974,9.412638,5.079731,-10.789571,24.846832,68.45626,-0.06224086,-1.229253,-13.433307
661,-0.4886578321456909,2.567094087600708,78.3530044555664,-0.8867362267713633,-4.837911664908341,-89.47955159486393,11.994713,8.512116,15.934276,7.6295123,-13.13568,-8.022648,7.031311,-4.193223,-1.0496075,9.290252,-10.498388,6.086763,-4.8461733,2.4564583,10.133177,5.578117,13.470745,-27.459513,65.99572,-5.271923,-0.20295094,9.424211,5.084348,-10.787845,24.848955,68.45847,-0.09660153,-1.2225181,-13.417085
662,-0.4822588562965393,2.5681073665618896,78.35154724121094,-0.8852329406309342,-4.854419834345135,-89.49210168512803,12.01719,8.506809,15.951611,7.627902,-13.133417,-8.030401,7.0429535,-4.198427,-1.0374445,9.298814,-10.510037,6.081277,-4.8319426,2.4585369,10.138858,5.583716,13.472028,-27.450645,65.99712,-5.3081055,-0.16208217,9.447121,5.088193,-10.786611,24.853836,68.46217,-0.14742573,-1.2140224,-13.393783
663,-0.4761461019515991,2.564208507537842,78.3492202758789,-0.8817426210778042,-4.875477058134502,-89.50543109166209,12.050028,8.497857,15.97066,7.6151447,-13.126113,-8.037039,7.0557704,-4.2056994,-1.0238853,9.315135,-10.526693,6.074415,-4.837158,2.4542625,10.149753,5.603018,13.475711,-27.429771,65.982216,-5.3499403,-0.10981787,9.476676,5.08563,-10.784636,24.880096,68.46862,-0.20283444,-1.2035513,-13.369002
664,-0.47213760018348694,2.569969654083252,78.34883880615234,-0.8802230570847991,-4.89335159965479,-89.5130272093387,12.072646,8.490064,15.980787,7.6110373,-13.124425,-8.037944,7.0680585,-4.212635,-1.0155089,9.325449,-10.5374,6.0707164,-4.839992,2.4547758,10.161232,5.608789,13.478965,-27.428064,65.98309,-5.379198,-0.081180826,9.496434,5.0807986,-10.783673,24.90392,68.47817,-0.23229705,-1.1961943,-13.356319
665,-0.4668784737586975,2.57694673538208,78.3470687866211,-0.8763208728148698,-4.908844526230707,-89.5144988637682,12.086383,8.480594,15.979797,7.613193,-13.128381,-8.0294,7.078262,-4.2213383,-1.0124649,9.333739,-10.543701,6.0718865,-4.860944,2.4522653,10.169768,5.619573,13.489586,-27.446514,65.98671,-5.398199,-0.07555364,9.509,5.067825,-10.781798,24.963648,68.49687,-0.21170571,-1.1914837,-13.364657
666,-0.4618440270423889,2.583385705947876,78.34590911865234,-0.8717148920600624,-4.923528913467447,-89.51148328352899,12.095941,8.46939,15.971421,7.617234,-13.134506,-8.014631,7.087811,-4.231634,-1.0132518,9.34134,-10.547985,6.075257,-4.8778443,2.4497352,10.181744,5.6223845,13.508624,-27.492622,65.99219,-5.4123893,-0.081851415,9.516665,5.0589013,-10.77936,25.018774,68.51035,-0.17305087,-1.188562,-13.382934
667,-0.45965808629989624,2.5918102264404297,78.34410858154297,-0.8690320410267941,-4.938731765274006,-89.50724575767329,12.105727,8.459449,15.962359,7.621168,-13.141167,-7.9996963,7.0986433,-4.240645,-1.0147856,9.347353,-10.550195,6.079254,-4.8881087,2.4505243,10.195455,5.613935,13.5222645,-27.543018,66.00962,-5.424624,-0.09804456,9.520136,5.054638,-10.777893,25.059189,68.520905,-0.13887802,-1.1857971,-13.401457
668,-0.45159369707107544,2.5932674407958984,78.34857940673828,-0.8676033043146675,-4.955125686323544,-89.50515462736472,12.117698,8.454314,15.958737,7.6269193,-13.148113,-7.990713,7.111312,-4.2459974,-1.0138443,9.352769,-10.551106,6.0825,-4.894194,2.454789,10.211003,5.608554,13.528115,-27.568277,66.025665,-5.437819,-0.11872175,9.520087,5.053504,-10.777541,25.080091,68.53004,-0.13222009,-1.1806686,-13.412348
669,-0.4456900954246521,2.5954291820526123,78.34963989257812,-0.8705541851109596,-4.973470235873843,-89.50618933801724,12.136384,8.455307,15.964461,7.6286163,-13.152045,-7.992302,7.127747,-4.2454224,-1.0088238,9.355391,-10.54893,6.0846267,-4.887545,2.4589868,10.215747,5.6108146,13.53914,-27.599466,66.043274,-5.4957795,-0.15293637,9.517968,5.066334,-10.777029,25.10956,68.53931,-0.1349323,-1.1705005,-13.419559
670,-0.443025678396225,2.5952436923980713,78.34941101074219,-0.8756021897069297,-4.992715199138325,-89.50870061828645,12.159434,8.460329,15.975698,7.626196,-13.153183,-8.000284,7.145678,-4.2408957,-1.0014857,9.357477,-10.544841,6.0864406,-4.876689,2.4632418,10.220131,5.6265984,13.555439,-27.61724,66.04616,-5.568417,-0.19733527,9.51049,5.0878325,-10.77653,25.134916,68.54194,-0.15276146,-1.1565131,-13.423752
671,-0.4387242794036865,2.597346782684326,78.3507080078125,-0.8815608881630317,-5.012808139444705,-89.5112893121953,12.182362,8.466164,15.987142,7.62628,-13.155993,-8.007227,7.1650147,-4.2360163,-0.9944863,9.358957,-10.540889,6.087924,-4.8674836,2.4691498,10.227382,5.637548,13.563266,-27.62006,66.05619,-5.627498,-0.2382873,9.50128,5.104412,-10.776486,25.144522,68.54897,-0.17872073,-1.1451257,-13.422628
